price_date,parish,commodity,type,Category,supply,grade,Actual_Price
6/23/2012,St Elizabeth,onion,Local,Herbs and Spices,Moderate,Excellent,132
6/23/2012,Westmoreland,pepper,West Indian Red,Herbs and Spices,Fair,Excellent,132
6/23/2012,St Catherine,plantain,Green,Fruit,Moderate,Excellent,121
6/23/2012,Westmoreland,tomatoes(salad),Local,Vegetable,Fair,Excellent,154
6/23/2012,St Elizabeth,cabbage (green),Local,Vegetable,Fair,Excellent,44
6/23/2012,Hanover,pineapple,Cow Boy,Fruit,Moderate,Excellent,121
6/23/2012,St Elizabeth,irish potato,Local,Root Crops,Abundant,Excellent,71.5
6/23/2012,St Elizabeth,watermelon,Local,Fruit,Fair,Excellent,55
6/23/2012,St Mary,pepper,West Indian Red,Herbs and Spices,Scarce,Good,88
6/23/2012,Hanover,string bean,Local,Vegetable,Moderate,Excellent,88
6/23/2012,St Ann,sweet potato,Local,Root Crops,Moderate,Excellent,55
6/23/2012,St Catherine,cabbage (green),Local,Vegetable,Good,Excellent,44
6/23/2012,St Ann,irish potato,Local,Root Crops,Moderate,Excellent,77
6/23/2012,Westmoreland,watermelon,Local,Fruit,Moderate,Excellent,88
6/23/2012,Portland,green banana,Local,Fruit,Moderate,Excellent,28.6
6/23/2012,Portland,carrot,Local,Vegetable,Scarce,Excellent,66
6/23/2012,St Ann,pepper,West Indian Red,Herbs and Spices,Scarce,Excellent,77
6/23/2012,St Andrew,pepper,Scotch Bonnet,Herbs and Spices,Average,Excellent,212.67
6/23/2012,St Mary,cucumber,Local,Vegetable,Fair,Good,88
6/23/2012,Trelawny,pumpkin,Local,Vegetable,Fair,Excellent,77
6/23/2012,Portland,ginger,Local,Herbs and Spices,Scarce,Excellent,176
6/23/2012,Westmoreland,plantain,Green,Fruit,Moderate,Excellent,110
6/23/2012,St Mary,coco,Local,Root Crops,Scarce,Excellent,88
6/23/2012,St Ann,lettuce,Romaine (Local),Vegetable,Scarce,Excellent,176
6/23/2012,St Mary,carrot,Local,Vegetable,Fair,Excellent,66
6/23/2012,Portland,sweet potato,Local,Root Crops,Scarce,Good,88
6/23/2012,Trelawny,irish potato,Local,Root Crops,Fair,Excellent,77
6/23/2012,St Elizabeth,pineapple,Cow Boy,Fruit,Fair,Excellent,77
6/23/2012,Manchester,tomatoes(plummy),Local,Vegetable,Abundant,Excellent,44
6/23/2012,St Andrew,tomatoes(salad),Local,Vegetable,Moderate,Excellent,132
6/23/2012,Hanover,coco,Local,Root Crops,Fair,Excellent,66
6/23/2012,Hanover,sweet pepper (green),Local,Vegetable,Moderate,Excellent,154
6/23/2012,St Elizabeth,cucumber,Local,Vegetable,Good,Excellent,38.5
6/23/2012,Trelawny,tomatoes(salad),Local,Vegetable,Scarce,Excellent,154
6/23/2012,St Andrew,cauliflower,Local,Vegetable,Good,Excellent,220
6/23/2012,St Mary,yam,Yellow,Root Crops,Fair,Excellent,88
6/23/2012,Hanover,cabbage (green),Local,Vegetable,Moderate,Excellent,77
6/23/2012,St Catherine,escallion,Local,Herbs and Spices,Scarce,Excellent,82.5
6/23/2012,St Elizabeth,pepper,West Indian Red,Herbs and Spices,Good,Excellent,99
6/23/2012,St James,pineapple,Cow Boy,Fruit,Average,Good,66
6/23/2012,St Ann,cucumber,Local,Vegetable,Scarce,Excellent,66
6/23/2012,St Catherine,tomatoes(plummy),Local,Vegetable,Scarce,Excellent,77
6/23/2012,Hanover,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,154
6/23/2012,Westmoreland,callaloo,Whole,Vegetable,Scarce,Excellent,110
6/23/2012,St Catherine,yam,Yellow,Root Crops,Good,Excellent,71.5
6/23/2012,St Mary,sweet pepper (green),Local,Vegetable,Fair,Good,110
6/23/2012,St James,pepper,Scotch Bonnet,Herbs and Spices,Fair,Good,165
6/23/2012,Portland,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,132
6/23/2012,Westmoreland,yam,Yellow,Root Crops,Moderate,Excellent,88
6/23/2012,Westmoreland,sweet pepper (green),Local,Vegetable,Scarce,Excellent,264
6/23/2012,Trelawny,sweet potato,Local,Root Crops,Fair,Excellent,66
6/23/2012,St Elizabeth,lettuce,Iceberg (Local),Vegetable,Moderate,Excellent,176
6/23/2012,St Elizabeth,coco,Local,Root Crops,Fair,Excellent,99
6/23/2012,St Mary,callaloo,Whole,Vegetable,Moderate,Good,33
6/23/2012,Manchester,thyme,Local,Herbs and Spices,Moderate,Excellent,132
6/23/2012,Portland,pineapple,MD 2,Fruit,Scarce,Excellent,110
6/23/2012,Hanover,carrot,Local,Vegetable,Scarce,Good,82.5
6/23/2012,Trelawny,watermelon,Local,Fruit,Fair,Excellent,66
6/23/2012,St Ann,lettuce,Iceberg (Local),Vegetable,Moderate,Excellent,66
6/23/2012,Portland,dasheen,Local,Root Crops,Moderate,Excellent,77
6/23/2012,St Ann,sweet pepper (green),Local,Vegetable,Moderate,Excellent,77
6/23/2012,Portland,tomatoes(salad),Local,Vegetable,Scarce,Excellent,110
6/23/2012,St Ann,green banana,Local,Fruit,Moderate,Excellent,77
6/23/2012,St Andrew,sweet potato,Local,Root Crops,Good,Excellent,66
6/23/2012,Trelawny,cucumber,Local,Vegetable,Fair,Excellent,66
6/23/2012,Trelawny,carrot,Local,Vegetable,Average,Excellent,66
6/23/2012,St Mary,sweet pepper (green),Green House (Local),Vegetable,Scarce,Good,110
6/23/2012,St Andrew,thyme,Local,Herbs and Spices,Good,Excellent,212.67
6/23/2012,St Ann,dasheen,Local,Root Crops,Moderate,Excellent,88
6/23/2012,Westmoreland,coco,Local,Root Crops,Fair,Excellent,110
6/23/2012,St Elizabeth,dasheen,Local,Root Crops,Fair,Excellent,93.5
6/23/2012,St Mary,green banana,Local,Fruit,Abundant,Good,33
6/23/2012,St Catherine,tomatoes(salad),Local,Vegetable,Scarce,Excellent,99
6/23/2012,Portland,pumpkin,Local,Vegetable,Moderate,Excellent,77
6/23/2012,Portland,onion,Local,Herbs and Spices,Scarce,Excellent,110
6/23/2012,St Andrew,pumpkin,Local,Vegetable,Average,Excellent,66
6/23/2012,Portland,yam,Yellow,Root Crops,Scarce,Excellent,110
6/23/2012,St Mary,dasheen,Local,Root Crops,Moderate,Good,66
6/23/2012,St Catherine,sweet pepper (green),Green House (Local),Vegetable,Moderate,Excellent,242
6/23/2012,St Ann,tomatoes(salad),Local,Vegetable,Moderate,Excellent,88
6/23/2012,St Ann,plantain,Green,Fruit,Moderate,Excellent,77
6/23/2012,Westmoreland,lettuce,Iceberg (Local),Vegetable,Fair,Excellent,176
6/23/2012,St Catherine,pineapple,Sugar Loaf,Fruit,Moderate,Excellent,99
6/23/2012,Manchester,sweet pepper (green),Local,Vegetable,Moderate,Good,132
6/23/2012,Hanover,dasheen,Local,Root Crops,Fair,Excellent,88
6/23/2012,St Ann,tomatoes(plummy),Local,Vegetable,Moderate,Excellent,66
6/23/2012,St James,callaloo,Whole,Vegetable,Average,Good,55
6/23/2012,Trelawny,plantain,Green,Fruit,Fair,Excellent,77
6/23/2012,St Andrew,tomatoes(plummy),Local,Vegetable,Moderate,Excellent,88
6/23/2012,Trelawny,coco,Local,Root Crops,Fair,Excellent,99
6/23/2012,St Andrew,sweet pepper (green),Local,Vegetable,Moderate,Excellent,132
6/23/2012,Portland,watermelon,Local,Fruit,Scarce,Excellent,110
6/23/2012,Trelawny,cabbage (green),Local,Vegetable,Moderate,Excellent,49.5
6/23/2012,St Catherine,pepper,Scotch Bonnet,Herbs and Spices,Good,Excellent,154
6/23/2012,St Andrew,green banana,Local,Fruit,Good,Excellent,66
6/23/2012,Westmoreland,tomatoes(plummy),Local,Vegetable,Moderate,Excellent,110
6/23/2012,Portland,plantain,Green,Fruit,Moderate,Excellent,66
6/23/2012,Portland,tomatoes(plummy),Local,Vegetable,Moderate,Excellent,88
6/23/2012,St Catherine,sweet potato,Local,Root Crops,Fair,Excellent,66
6/23/2012,Hanover,green banana,Local,Fruit,Moderate,Excellent,77
6/23/2012,St Catherine,callaloo,Whole,Vegetable,Fair,Excellent,26
6/23/2012,Westmoreland,string bean,Local,Vegetable,Scarce,Excellent,176
6/23/2012,St Mary,irish potato,Local,Root Crops,Fair,Good,66
6/23/2012,Westmoreland,ginger,Local,Herbs and Spices,Scarce,Excellent,330
6/23/2012,St James,lettuce,Iceberg (Local),Vegetable,Moderate,Good,154
6/23/2012,St Andrew,ginger,Local,Herbs and Spices,Fair,Excellent,271.33
6/23/2012,St Mary,plantain,Green,Fruit,Abundant,Good,66
6/23/2012,St Ann,pumpkin,Local,Vegetable,Moderate,Excellent,66
6/23/2012,Portland,cucumber,Local,Vegetable,Scarce,Excellent,88
6/23/2012,St Catherine,green banana,Local,Fruit,Good,Excellent,79.75
6/23/2012,Trelawny,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,132
6/23/2012,St Elizabeth,plantain,Green,Fruit,Good,Excellent,99
6/23/2012,Manchester,irish potato,Local,Root Crops,Abundant,Excellent,71.5
6/23/2012,Manchester,lettuce,Romaine (Local),Vegetable,Fair,Excellent,293.33
6/23/2012,Manchester,coco,Local,Root Crops,Fair,Excellent,110
6/23/2012,St Elizabeth,yam,Yellow,Root Crops,Fair,Excellent,110
6/23/2012,St James,plantain,Green,Fruit,Fair,Excellent,88
6/23/2012,St Andrew,yam,White (Lucea),Root Crops,Scarce,Excellent,88
6/23/2012,St Andrew,callaloo,Whole,Vegetable,Good,Excellent,88
6/23/2012,St Elizabeth,callaloo,Whole,Vegetable,Good,Excellent,71.5
6/23/2012,Manchester,dasheen,Local,Root Crops,Fair,Excellent,88
6/23/2012,St Elizabeth,tomatoes(salad),Local,Vegetable,Good,Excellent,99
6/23/2012,St Elizabeth,sweet potato,Local,Root Crops,Abundant,Excellent,49.5
6/23/2012,St Ann,plantain,Ripe,Fruit,Moderate,Excellent,71.5
6/23/2012,St Mary,pumpkin,Local,Vegetable,Fair,Good,55
6/23/2012,Westmoreland,green banana,Local,Fruit,Moderate,Excellent,44
6/23/2012,St Ann,coco,Local,Root Crops,Moderate,Excellent,77
6/23/2012,Hanover,tomatoes(salad),Local,Vegetable,Moderate,Excellent,132
6/23/2012,St James,tomatoes(plummy),Local,Vegetable,Moderate,Good,53.33
6/23/2012,St Ann,string bean,Local,Vegetable,Scarce,Excellent,66
6/23/2012,St Catherine,coco,Local,Root Crops,Scarce,Excellent,91.67
6/23/2012,Manchester,cucumber,Local,Vegetable,Moderate,Excellent,55
6/23/2012,Trelawny,green banana,Local,Fruit,Good,Excellent,66
6/23/2012,Manchester,yam,Yellow,Root Crops,Moderate,Excellent,88
6/23/2012,St Ann,ginger,Local,Herbs and Spices,Scarce,Excellent,176
6/23/2012,St Catherine,dasheen,Local,Root Crops,Scarce,Excellent,77
6/23/2012,St Catherine,irish potato,Local,Root Crops,Scarce,Good,104.5
6/23/2012,St Mary,tomatoes(plummy),Local,Vegetable,Fair,Good,66
6/23/2012,St Mary,sweet potato,Local,Root Crops,Moderate,Good,55
6/23/2012,St Ann,escallion,Local,Herbs and Spices,Moderate,Excellent,66
6/23/2012,Hanover,pumpkin,Local,Vegetable,Moderate,Excellent,88
6/23/2012,St Catherine,cucumber,Local,Vegetable,Scarce,Excellent,77
6/23/2012,St Ann,callaloo,Whole,Vegetable,Moderate,Excellent,55
6/23/2012,Manchester,carrot,Local,Vegetable,Moderate,Excellent,66
6/23/2012,St Andrew,yam,Negro,Root Crops,Moderate,Excellent,121
6/23/2012,Trelawny,yam,Yellow,Root Crops,Average,Excellent,88
6/23/2012,Trelawny,sweet pepper (green),Local,Vegetable,Fair,Excellent,132
6/23/2012,Portland,pineapple,Sugar Loaf,Fruit,Moderate,Excellent,110
6/23/2012,Manchester,lettuce,Iceberg (Local),Vegetable,Fair,Excellent,154
6/23/2012,St Elizabeth,green banana,Local,Fruit,Good,Excellent,49.5
6/23/2012,St James,green banana,Local,Fruit,Average,Good,77
6/23/2012,St Ann,cabbage (green),Local,Vegetable,Moderate,Excellent,22
6/30/2012,St James,string bean,Local,Vegetable,Moderate,Good,77
6/30/2012,Portland,tomatoes(salad),Local,Vegetable,Scarce,Good,110
6/30/2012,Westmoreland,yam,Yellow,Root Crops,Moderate,Excellent,110
6/30/2012,St James,sweet pepper (green),Local,Vegetable,Moderate,Good,121
6/30/2012,St James,cabbage (green),Local,Vegetable,Average,Good,38.5
6/30/2012,St Catherine,sweet pepper (green),Green House (Local),Vegetable,Moderate,Excellent,253
6/30/2012,Portland,watermelon,Local,Fruit,Scarce,Excellent,110
6/30/2012,St Catherine,pumpkin,Local,Vegetable,Scarce,Excellent,60.5
6/30/2012,St Ann,pepper,West Indian Red,Herbs and Spices,Moderate,Excellent,88
6/30/2012,Portland,escallion,Local,Herbs and Spices,Scarce,Good,110
6/30/2012,Trelawny,cabbage (green),Local,Vegetable,Moderate,Excellent,33
6/30/2012,Trelawny,plantain,Green,Fruit,Good,Excellent,77
6/30/2012,Portland,yam,Yellow,Root Crops,Scarce,Excellent,110
6/30/2012,St Catherine,irish potato,Local,Root Crops,Scarce,Good,104.5
6/30/2012,Manchester,thyme,Local,Herbs and Spices,Moderate,Excellent,132
6/30/2012,St Ann,plantain,Green,Fruit,Moderate,Excellent,88
6/30/2012,Manchester,lettuce,Iceberg (Local),Vegetable,Fair,Excellent,154
6/30/2012,St Ann,green banana,Local,Fruit,Moderate,Excellent,88
6/30/2012,Westmoreland,plantain,Ripe,Fruit,Moderate,Excellent,154
6/30/2012,Hanover,carrot,Local,Vegetable,Scarce,Good,88
6/30/2012,St Elizabeth,green banana,Local,Fruit,Good,Excellent,38.5
6/30/2012,St Elizabeth,cabbage (green),Local,Vegetable,Good,Excellent,44
6/30/2012,Portland,green banana,Local,Fruit,Moderate,Excellent,33
6/30/2012,St Elizabeth,onion,Local,Herbs and Spices,Moderate,Excellent,154
6/30/2012,Manchester,sweet pepper (green),Local,Vegetable,Moderate,Excellent,132
6/30/2012,St Elizabeth,pepper,Scotch Bonnet,Herbs and Spices,Fair,Excellent,154
6/30/2012,St Elizabeth,lettuce,Iceberg (Local),Vegetable,Moderate,Excellent,176
6/30/2012,Manchester,cucumber,Local,Vegetable,Moderate,Excellent,58.67
6/30/2012,Hanover,pepper,West Indian Red,Herbs and Spices,Moderate,Excellent,88
6/30/2012,Westmoreland,green banana,Local,Fruit,Moderate,Excellent,38.5
6/30/2012,Portland,sweet pepper (green),Green House (Local),Vegetable,Scarce,Excellent,110
6/30/2012,St Elizabeth,callaloo,Whole,Vegetable,Fair,Excellent,60.5
6/30/2012,Hanover,callaloo,Whole,Vegetable,Moderate,Excellent,88
6/30/2012,Hanover,sweet pepper (green),Local,Vegetable,Moderate,Excellent,154
6/30/2012,St James,plantain,Green,Fruit,Fair,Excellent,77
6/30/2012,Manchester,tomatoes(salad),Local,Vegetable,Fair,Excellent,99
6/30/2012,Westmoreland,cabbage (green),Local,Vegetable,Moderate,Excellent,66
6/30/2012,St James,pepper,West Indian Red,Herbs and Spices,Fair,Good,99
6/30/2012,St James,yam,Yellow,Root Crops,Moderate,Excellent,99
6/30/2012,St Elizabeth,cucumber,Local,Vegetable,Fair,Excellent,55
6/30/2012,St Andrew,sorrel,Local,Fruit,Scarce,Excellent,209
6/30/2012,St Elizabeth,sweet pepper (green),Green House (Local),Vegetable,Fair,Excellent,187
6/30/2012,St Elizabeth,ginger,Local,Herbs and Spices,Moderate,Excellent,264
6/30/2012,St Andrew,yam,White (Lucea),Root Crops,Fair,Excellent,110
6/30/2012,St Andrew,green banana,Local,Fruit,Good,Excellent,66
6/30/2012,St Andrew,yam,Negro,Root Crops,Moderate,Excellent,110
6/30/2012,St Ann,ginger,Local,Herbs and Spices,Scarce,Excellent,220
6/30/2012,St Andrew,coco,Local,Root Crops,Good,Excellent,110
6/30/2012,Westmoreland,pineapple,Cow Boy,Fruit,Moderate,Excellent,77
6/30/2012,Hanover,sweet potato,Local,Root Crops,Scarce,Excellent,88
6/30/2012,Trelawny,lettuce,Romaine (Local),Vegetable,Fair,Excellent,198
6/30/2012,Portland,coco,Local,Root Crops,Moderate,Excellent,110
6/30/2012,St Elizabeth,coco,Local,Root Crops,Fair,Excellent,99
6/30/2012,Westmoreland,pepper,West Indian Red,Herbs and Spices,Fair,Excellent,132
6/30/2012,Westmoreland,coco,Local,Root Crops,Fair,Excellent,110
6/30/2012,Portland,ginger,Local,Herbs and Spices,Scarce,Good,198
6/30/2012,Manchester,pepper,West Indian Red,Herbs and Spices,Fair,Excellent,117.33
6/30/2012,St Catherine,coco,Local,Root Crops,Scarce,Good,91.67
6/30/2012,Hanover,coco,Local,Root Crops,Fair,Excellent,77
6/30/2012,St James,green banana,Local,Fruit,Fair,Good,88
6/30/2012,Trelawny,sweet pepper (green),Local,Vegetable,Good,Excellent,154
6/30/2012,Manchester,irish potato,Local,Root Crops,Abundant,Excellent,66
6/30/2012,Westmoreland,pepper,Scotch Bonnet,Herbs and Spices,Scarce,Excellent,220
6/30/2012,Manchester,coco,Local,Root Crops,Fair,Excellent,110
6/30/2012,St Andrew,tomatoes(salad),Local,Vegetable,Good,Excellent,132
6/30/2012,St Andrew,pineapple,Sugar Loaf,Fruit,Good,Excellent,121
6/30/2012,St Mary,sweet pepper (green),Green House (Local),Vegetable,Fair,Excellent,220
6/30/2012,St Mary,sweet pepper (red),Green House (Local),Vegetable,Fair,Excellent,220
6/30/2012,Manchester,dasheen,Local,Root Crops,Moderate,Excellent,110
6/30/2012,Manchester,pepper,Scotch Bonnet,Herbs and Spices,Fair,Excellent,168.67
6/30/2012,St Mary,sweet pepper (yellow),Local,Vegetable,Fair,Excellent,220
6/30/2012,St Elizabeth,yam,Yellow,Root Crops,Fair,Excellent,104.5
6/30/2012,Trelawny,sweet pepper (red),Green House (Local),Vegetable,Fair,Excellent,198
6/30/2012,Manchester,yam,Yellow,Root Crops,Fair,Excellent,88
6/30/2012,Trelawny,sweet pepper (yellow),Local,Vegetable,Fair,Excellent,209
6/30/2012,St James,pumpkin,Local,Vegetable,Moderate,Excellent,77
6/30/2012,Westmoreland,string bean,Local,Vegetable,Scarce,Excellent,220
6/30/2012,Manchester,green banana,Local,Fruit,Fair,Excellent,110
6/30/2012,St Elizabeth,irish potato,Local,Root Crops,Good,Excellent,66
6/30/2012,Westmoreland,callaloo,Whole,Vegetable,Fair,Excellent,66
6/30/2012,St Ann,cabbage (green),Local,Vegetable,Moderate,Excellent,33
6/30/2012,Westmoreland,lettuce,Iceberg (Local),Vegetable,Fair,Excellent,176
6/30/2012,Westmoreland,tomatoes(salad),Local,Vegetable,Fair,Excellent,165
6/30/2012,St Catherine,sweet potato,Local,Root Crops,Fair,Excellent,66
6/30/2012,Manchester,escallion,Local,Herbs and Spices,Abundant,Excellent,80.67
6/30/2012,St Ann,lettuce,Romaine (Local),Vegetable,Scarce,Excellent,176
6/30/2012,St Catherine,sweet pepper (green),Local,Vegetable,Moderate,Good,242
6/30/2012,St Mary,sorrel,Local,Fruit,Scarce,Good,220
6/30/2012,St Mary,pineapple,MD 2,Fruit,Moderate,Excellent,110
6/30/2012,St Andrew,plantain,Green,Fruit,Good,Excellent,102.67
6/30/2012,St Elizabeth,cantaloupe,Local,Fruit,Fair,Excellent,121
6/30/2012,St Elizabeth,tomatoes(salad),Local,Vegetable,Good,Excellent,110
6/30/2012,St Catherine,plantain,Green,Fruit,Moderate,Good,121
6/30/2012,St Elizabeth,cauliflower,Local,Vegetable,Fair,Excellent,198
6/30/2012,St Elizabeth,pepper,West Indian Red,Herbs and Spices,Fair,Excellent,110
6/30/2012,Westmoreland,tomatoes(plummy),Local,Vegetable,Fair,Excellent,121
6/30/2012,Manchester,sweet pepper (red),Green House (Local),Vegetable,Moderate,Excellent,330
6/30/2012,St Ann,sweet pepper (yellow),Green House (Local),Vegetable,Moderate,Excellent,286
6/30/2012,Hanover,pepper,Scotch Bonnet,Herbs and Spices,Moderate,Excellent,176
6/30/2012,St Ann,sweet pepper (green),Local,Vegetable,Moderate,Excellent,176
6/30/2012,Westmoreland,plantain,Green,Fruit,Moderate,Excellent,88
6/30/2012,St Elizabeth,escallion,Local,Herbs and Spices,Good,Excellent,74.8
6/30/2012,St Mary,tomatoes(salad),Local,Vegetable,Scarce,Excellent,176
6/30/2012,Trelawny,callaloo,Whole,Vegetable,Fair,Excellent,44
6/30/2012,Westmoreland,irish potato,Local,Root Crops,Moderate,Excellent,99
6/30/2012,St Ann,sweet pepper (green),Green House (Local),Vegetable,Moderate,Excellent,176
6/30/2012,Manchester,cabbage (green),Local,Vegetable,Abundant,Excellent,44
6/30/2012,Hanover,string bean,Local,Vegetable,Moderate,Excellent,88
6/30/2012,St Andrew,sweet pepper (green),Local,Vegetable,Good,Excellent,132
6/30/2012,St Elizabeth,sweet pepper (green),Local,Vegetable,Fair,Excellent,154
6/30/2012,St Andrew,yam,Yellow,Root Crops,Fair,Excellent,121
6/30/2012,St Catherine,escallion,Local,Herbs and Spices,Scarce,Good,82.5
6/30/2012,Hanover,ginger,Local,Herbs and Spices,Moderate,Excellent,187
6/30/2012,St Catherine,pepper,Scotch Bonnet,Herbs and Spices,Fair,Excellent,154
6/30/2012,Hanover,dasheen,Local,Root Crops,Moderate,Excellent,88
6/30/2012,St Elizabeth,thyme,Local,Herbs and Spices,Fair,Excellent,154
6/30/2012,St Ann,string bean,Local,Vegetable,Moderate,Excellent,110
6/30/2012,Westmoreland,dasheen,Local,Root Crops,Moderate,Excellent,88
6/30/2012,Manchester,sweet pepper (green),Green House (Local),Vegetable,Moderate,Excellent,154
6/30/2012,St James,dasheen,Local,Root Crops,Fair,Excellent,110
6/30/2012,Trelawny,pepper,West Indian Red,Herbs and Spices,Good,Excellent,88
6/30/2012,St Ann,dasheen,Local,Root Crops,Moderate,Excellent,88
6/30/2012,Portland,pineapple,Sugar Loaf,Fruit,Moderate,Good,110
6/30/2012,St Catherine,pepper,West Indian Red,Herbs and Spices,Scarce,Excellent,99
6/30/2012,St Andrew,escallion,Local,Herbs and Spices,Good,Excellent,99
6/30/2012,Portland,callaloo,Whole,Vegetable,Scarce,Good,44
6/30/2012,St Mary,cabbage (green),Local,Vegetable,Fair,Excellent,33
6/30/2012,St Andrew,lettuce,Iceberg (Local),Vegetable,Good,Excellent,110
6/30/2012,St Catherine,pineapple,Sugar Loaf,Fruit,Moderate,Excellent,99
6/30/2012,St Andrew,dasheen,Local,Root Crops,Moderate,Excellent,110
6/30/2012,St Andrew,cucumber,Local,Vegetable,Moderate,Excellent,88
6/30/2012,St Elizabeth,pumpkin,Local,Vegetable,Good,Excellent,38.5
6/30/2012,Hanover,plantain,Green,Fruit,Moderate,Excellent,110
6/30/2012,St James,pepper,Scotch Bonnet,Herbs and Spices,Fair,Excellent,154
6/30/2012,St Elizabeth,watermelon,Local,Fruit,Fair,Excellent,49.5
6/30/2012,St Andrew,tomatoes(plummy),Local,Vegetable,Good,Excellent,66
6/30/2012,Trelawny,green banana,Local,Fruit,Good,Excellent,55
6/30/2012,Westmoreland,sweet pepper (green),Local,Vegetable,Scarce,Excellent,264
6/30/2012,Manchester,watermelon,Local,Fruit,Moderate,Excellent,66
6/30/2012,Westmoreland,sweet potato,Local,Root Crops,Moderate,Excellent,66
6/30/2012,St Elizabeth,tomatoes(plummy),Local,Vegetable,Good,Excellent,60.5
6/30/2012,St Andrew,sweet potato,Local,Root Crops,Good,Excellent,66
6/30/2012,St Elizabeth,lettuce,Romaine (Local),Vegetable,Fair,Excellent,319
6/30/2012,St Elizabeth,sweet pepper (yellow),Green House (Local),Vegetable,Fair,Excellent,297
